index,true_label,pred_label,anomaly_score
10781,1,1,154.61307809784435
10782,0,0,153.62581633209825
10783,1,1,154.55785132903387
10784,1,1,154.61485937450394
10785,1,1,154.5596510373076
10786,1,1,154.55785132903387
10787,1,1,154.61307809784435
10788,1,1,154.6149135093352
10789,1,1,154.61307809784435
10790,1,1,154.55961324578806
10791,0,0,153.8618936664496
10792,0,1,154.08075590519334
10793,1,1,154.61491369504998
10794,0,0,153.41820783479352
10795,1,1,154.55963260569342
10796,1,1,154.55785132903387
10797,1,1,154.55792275105
10798,1,1,154.55963260569342
10799,1,1,154.55785132903387
10800,0,0,153.41840206669193
10801,1,1,154.5596699798667
10802,1,1,154.61485937450394
10803,0,0,153.62397193857007
10804,1,1,154.55785132903387
10805,0,0,153.6561750804164
10806,0,0,151.99371832332244
10807,1,1,154.55785132903387
10808,1,1,154.61307809784435
10809,0,0,153.8169888390802
10810,1,1,154.55785132903387
10811,1,1,154.61307809784435
10812,0,0,153.8556675694484
10813,1,1,154.61307809784435
10814,0,0,153.4183308101802
10815,1,1,154.55785132903387
10816,1,1,154.55963260569342
10817,1,1,154.6149135093352
10818,0,0,152.19917498598792
10819,1,1,154.61307809784435
10820,0,0,153.4183308101802
10821,1,1,154.6132214289659
10822,0,0,153.91274947363655
10823,1,1,154.55785132903387
10824,1,1,154.61307809784435
10825,1,1,154.55963260569342
10826,1,1,154.61307809784435
10827,0,0,154.04520070652066
10828,0,0,152.19917498598792
10829,1,1,154.55785132903387
10830,1,1,154.61485937450394
10831,0,0,152.19917498598792
10832,0,0,152.94020203635264
10833,1,1,154.61307809784435
10834,0,0,153.86497644008628
10835,0,0,151.99371832332244
10836,1,1,154.55785132903387
10837,0,0,153.4183308101802
10838,0,0,152.07085326592747
10839,1,1,154.55785132903387
10840,0,0,151.99371832332244
10841,1,1,154.61485937450394
10842,1,1,154.55785132903387
10843,1,1,154.55963260569342
10844,0,0,153.94959769326772
10845,0,0,151.99373574046754
10846,0,0,151.99371832332244
10847,0,0,151.99371832332244
10848,0,0,152.07085326592747
10849,1,1,154.61485937450394
10850,1,1,154.55963260569342
10851,0,0,153.81682631352143
10852,1,1,154.61307809784435
10853,0,0,153.66880754829114
10854,1,1,154.61307809784435
10855,1,1,154.55785132903387
10856,0,0,151.99371832332244
10857,0,0,151.99371832332244
10858,1,1,154.55963260569342
10859,0,0,153.91361796268333
10860,1,1,154.61307809784435
10861,1,1,154.6132212841977
10862,0,0,154.04395685393948
10863,0,0,152.19917498598792
10864,0,0,153.6239182550045
10865,0,0,151.99371832332244
10866,1,1,154.5595391977079
10867,1,1,154.55785132903387
10868,1,1,154.55785132903387
10869,1,0,153.8188325983484
10870,1,1,154.55785132903387
10871,0,0,151.99371832332244
10872,1,1,154.61307809784435
10873,0,0,151.99371832332244
10874,1,1,154.5596510373076
10875,0,0,153.41842421816574
10876,0,0,151.99371832332244
10877,0,0,151.99371832332244
10878,0,0,153.86503419245145
10879,0,0,153.4183308101802
10880,1,1,154.55785132903387
10881,0,0,151.99371832332244
10882,0,1,159.20237199489762
10883,1,1,154.55785132903387
10884,1,1,154.61307809784435
10885,1,1,154.55961324578806
10886,1,1,154.61485937450394
10887,1,1,154.55785132903387
10888,1,1,154.61485937450394
10889,1,1,154.61485937450394
10890,0,0,152.07085326592747
10891,1,1,154.55785132903387
10892,0,1,159.2004102403343
10893,1,1,154.55785132903387
10894,1,1,154.61500256085722
10895,0,0,153.6238587293574
10896,0,0,153.62390679703057
10897,0,0,152.19917498598792
10898,1,1,154.55799614780645
10899,1,1,154.55785132903387
10900,1,1,154.61307809784435
10901,1,1,154.55785132903387
10902,1,1,154.55963260569342
10903,1,1,154.61307809784435
10904,1,1,154.55785132903387
10905,0,0,153.41818220654977
10906,1,1,154.61307809784435
10907,1,1,154.61485937450394
10908,1,1,154.61322291661693
10909,1,1,154.61491369504998
10910,0,0,153.42201797070567
10911,1,1,154.55785132903387
10912,0,0,151.99371832332244
10913,0,0,153.4183308101802
10914,1,1,154.61484001459857
10915,1,1,154.55785132903387
10916,1,0,153.6120012310504
10917,1,1,154.55785132903387
10918,1,1,154.61307809784435
10919,0,1,159.2025618911351
10920,1,1,154.55963260569342
10921,0,0,153.66890562756194
10922,1,1,154.61307809784435
10923,1,1,154.55961324578806
10924,0,0,153.9405079376869
10925,1,1,154.61485937450394
10926,1,1,154.61491369504998
10927,1,1,154.61485937450394
10928,0,0,152.19917498598792
10929,0,0,153.8642345592289
10930,0,0,153.81682427866915
10931,0,0,153.62210266902554
10932,0,0,153.41840206669193
10933,0,0,153.41664294150618
10934,1,1,154.61307809784435
10935,1,1,154.55963260569342
10936,1,1,154.55785132903387
10937,1,1,154.55785132903387
10938,0,0,153.81682427866915
10939,0,0,151.99371832332244
10940,0,0,152.27630992859295
10941,1,1,154.61487780611807
10942,0,0,152.94020203635264
10943,1,1,154.55961324578806
10944,1,1,154.61307809784435
10945,1,1,154.61307809784435
10946,1,1,154.55785132903387
10947,1,1,154.55785132903387
10948,0,0,153.41840485826037
10949,1,1,154.61307809784435
10950,1,1,154.61307809784435
10951,1,1,154.55963260569342
10952,1,1,154.61307809784435
10953,0,0,153.84233979288175
10954,1,1,154.55785132903387
10955,1,1,154.61307809784435
10956,1,1,154.61307809784435
10957,1,1,154.61307809784435
10958,1,1,154.61307809784435
10959,1,1,154.61485937450394
10960,0,0,152.07085326592747
10961,1,1,154.61307809784435
10962,1,1,154.61307809784435
10963,0,0,153.61126740871836
10964,1,1,154.5596510373076
10965,0,0,152.19917498598792
10966,1,1,154.55963260569342
10967,1,1,154.61307809784435
10968,0,0,151.99371832332244
10969,1,1,154.61307809784435
10970,1,0,153.6120012310504
10971,1,1,154.55785132903387
10972,0,1,154.61613387185113
10973,0,0,151.99371832332244
10974,1,1,154.55963260569342
10975,0,0,153.41818220654977
10976,0,0,153.4183308101802
10977,1,1,154.61485937450394
10978,1,1,154.61307809784435
10979,1,1,154.55785132903387
10980,0,0,152.20098217884683
10981,0,0,152.94020203635264
10982,1,1,154.55963260569342
10983,1,1,154.61307809784435
10984,1,1,154.61307809784435
10985,1,1,154.61307809784435
10986,0,0,152.19917498598792
10987,1,1,154.55785132903387
10988,0,0,153.41664294150618
10989,0,0,153.86359085831188
10990,1,1,154.61307809784435
10991,1,1,154.55785132903387
10992,0,0,152.19917498598792
10993,0,0,153.8275997997857
10994,1,1,154.61322291661693
10995,0,0,151.99371832332244
10996,1,1,154.61307809784435
10997,0,0,153.61329626797098
10998,1,1,154.55785132903387
10999,1,1,154.61307809784435
11000,0,0,154.04395685393948
11001,1,1,154.55785132903387
11002,1,0,153.8188325983484
11003,0,0,153.41837608628492
11004,0,0,153.8383999839887
11005,1,1,154.61307809784435
11006,1,1,154.61307809784435
11007,0,0,153.81886937549407
11008,1,1,154.61307809784435
11009,0,0,153.83851504218063
11010,0,0,152.07085326592747
11011,1,1,154.55963260569342
11012,1,1,154.55785132903387
11013,0,0,152.27630992859295
11014,0,0,151.99371832332244
11015,1,1,154.61307809784435
11016,1,1,154.61307809784435
11017,0,0,152.19917498598792
11018,1,1,154.55785132903387
11019,1,1,154.55785132903387
11020,1,1,154.55785132903387
11021,1,1,154.5596699798667
11022,0,0,152.19917498598792
11023,0,0,154.00672340841746
11024,1,1,154.55785132903387
11025,0,0,152.19917498598792
11026,0,0,152.19917498598792
11027,1,1,154.61307809784435
11028,1,1,154.61485937450394
11029,1,1,154.61307809784435
11030,0,0,153.61127025304705
11031,0,1,157.7757237053964
11032,1,1,154.55785132903387
11033,1,1,154.55785132903387
11034,0,0,152.19917498598792
11035,1,1,154.61485937450394
11036,1,1,154.6149135093352
11037,0,0,151.99371832332244
11038,0,0,151.99371832332244
11039,1,1,154.61485937450394
11040,1,1,154.6132212841977
11041,1,1,154.61485937450394
11042,1,1,154.61485937450394
11043,0,0,151.99371832332244
11044,0,0,151.99373579098926
11045,1,1,154.61307809784435
11046,1,1,154.55785132903387
11047,1,1,154.55963260569342
11048,1,1,154.61307809784435
11049,1,1,154.61307809784435
11050,1,1,154.55785132903387
11051,0,0,152.19917498598792
11052,0,0,153.7349539120648
11053,1,1,154.61307809784435
11054,0,0,153.62211500151997
11055,0,0,153.7349539120648
11056,0,0,153.4183308101802
11057,1,1,154.61307809784435
11058,0,0,153.41991427728976
11059,1,1,154.61485937450394
11060,1,1,154.61307809784435
11061,1,1,154.5596867405247
11062,0,0,153.41664294150618
11063,0,1,154.07126345172495
11064,1,1,154.55785132903387
11065,1,1,154.5596867405247
11066,1,1,154.61485937450394
11067,1,1,154.61485937450394
11068,1,1,154.55785132903387
11069,1,1,154.61307809784435
11070,0,0,152.19917498598792
11071,1,1,154.61307809784435
11072,1,1,154.55968692623944
11073,1,1,154.61307809784435
11074,1,1,154.61491369504998
11075,1,1,154.61485937450394
11076,1,1,154.55785132903387
11077,1,1,154.61307809784435
11078,0,0,153.84812492847638
11079,1,1,154.5596510373076
11080,1,1,154.55961324578806
11081,1,0,153.8188325983484
11082,1,1,154.61307809784435
11083,0,0,152.19917498598792
11084,1,1,154.55963260569342
11085,1,1,154.61307809784435
11086,1,1,154.55785132903387
11087,1,1,154.61485937450394
11088,0,0,153.41842421816574
11089,1,1,154.55785132903387
11090,0,0,153.85028888198187
11091,0,0,153.8385032566711
11092,0,0,153.8188325983484
11093,0,0,153.8617321772592
11094,0,0,153.62583469768512
11095,1,1,154.55785132903387
11096,1,1,154.61485937450394
11097,1,1,154.55785132903387
11098,0,0,152.19917498598792
11099,1,1,154.55785132903387
11100,1,1,154.55963260569342
11101,1,0,153.6120012310504
11102,0,0,153.4183308101802
11103,1,1,154.61484001459857
11104,1,1,154.55963260569342
11105,0,1,159.20033619225413
11106,0,0,152.19917498598792
11107,1,1,154.55977742446598
11108,1,1,154.55785132903387
11109,1,1,154.55785132903387
11110,1,1,154.55785132903387
11111,1,1,154.61307809784435
11112,0,0,151.99371832332244
11113,1,1,154.61307809784435
11114,0,0,152.94020203635264
11115,0,0,152.94020203635264
11116,0,0,153.84404100391833
11117,1,0,153.8188325983484
11118,1,1,154.55785132903387
11119,1,1,154.61484001459857
11120,1,1,154.61307809784435
11121,1,1,154.61485937450394
11122,0,0,153.6239182550045
11123,0,0,152.07085326592747
11124,0,0,153.7349539120648
11125,0,0,151.99371832332244
11126,0,0,152.27630992859295
11127,0,1,154.61613387185113
11128,1,1,154.55963260569342
11129,0,0,152.19917498598792
11130,1,1,154.61307809784435
11131,0,0,153.62209960417164
11132,1,1,154.61307809784435
11133,1,1,154.55785132903387
11134,1,1,154.61307809784435
11135,0,0,154.04395685393948
11136,1,1,154.6149135093352
11137,1,1,154.61307809784435
11138,0,0,152.27630992859295
11139,0,0,152.19917498598792
11140,1,1,154.61491369504998
11141,1,1,154.55785132903387
11142,1,1,154.55785132903387
11143,1,1,154.61484001459857
11144,1,1,154.61307809784435
11145,1,1,154.55963260569342
11146,1,1,154.55785132903387
11147,0,0,153.4183308101802
11148,0,0,152.19919262705392
11149,0,0,153.41664294150618
11150,0,0,151.99371832332244
11151,0,0,152.19917498598792
11152,0,0,151.99371832332244
11153,1,1,154.55785132903387
11154,1,1,154.55785132903387
11155,1,1,154.55785132903387
11156,0,0,152.0708707335943
11157,1,1,154.61307809784435
11158,1,1,154.61485937450394
11159,1,1,154.61307809784435
11160,0,0,153.62210813489568
11161,1,1,154.61485937450394
11162,1,1,154.55785132903387
11163,1,1,154.55785132903387
11164,1,1,154.5595391977079
11165,1,1,154.55785132903387
11166,1,1,154.55968692623944
11167,0,0,153.86960814202754
11168,0,0,151.99371832332244
11169,0,0,152.19919245365472
11170,1,1,154.61487780611807
11171,0,0,153.4183308101802
11172,1,1,154.55963260569342
11173,0,0,153.8576794913378
11174,0,0,151.99373579098926
11175,1,1,154.55968692623944
11176,0,0,152.19917498598792
11177,0,0,151.99371832332244
11178,0,0,152.07085326592747
11179,1,1,154.61307809784435
11180,0,0,152.19917498598792
11181,1,1,154.61307809784435
11182,0,0,152.19917498598792
11183,1,1,154.61307809784435
11184,1,1,154.5596867405247
11185,0,0,152.27630992859295
11186,0,1,154.08368619479208
11187,0,0,151.99371832332244
11188,0,0,152.19917498598792
11189,1,1,154.61307809784435
11190,1,1,154.61307809784435
11191,1,1,154.61307809784435
11192,1,1,154.55785132903387
11193,1,1,154.61485937450394
11194,0,0,152.19917498598792
11195,1,1,154.61485937450394
11196,0,0,152.19917498598792
11197,1,1,154.55785132903387
11198,1,1,154.55785132903387
11199,1,1,154.55785132903387
11200,0,0,153.73496568801156
11201,1,1,154.55785132903387
11202,1,1,154.55785132903387
11203,1,1,154.55785132903387
11204,0,0,153.01733697895767
11205,0,0,153.83964383656993
11206,1,1,154.61307809784435
11207,1,1,154.55963260569342
11208,0,0,151.99371832332244
11209,1,1,154.61307809784435
11210,1,1,154.61307809784435
11211,1,1,154.61485937450394
11212,1,1,154.61307809784435
11213,1,1,154.61485937450394
11214,0,1,154.61613387185113
11215,0,0,152.19917498598792
11216,1,1,154.61307809784435
11217,1,1,154.61307809784435
11218,0,0,151.99371832332244
11219,1,1,154.55785132903387
11220,0,0,153.61153217641473
11221,1,1,154.5596867405247
11222,1,1,154.55963260569342
11223,0,0,152.19917498598792
11224,0,0,153.838500191274
11225,1,1,154.5595391977079
11226,1,1,154.55785132903387
11227,0,0,151.99371832332244
11228,1,1,154.55785132903387
11229,0,0,153.62389931244536
11230,1,1,154.61307809784435
11231,1,1,154.61307809784435
11232,0,0,154.0477154484463
11233,0,0,153.61329626797098
11234,1,1,154.55965240692055
11235,1,1,154.61307809784435
11236,1,1,154.61307809784435
11237,0,0,153.84873074782206
11238,0,0,152.07085326592747
11239,0,0,152.19917498598792
11240,0,0,153.41840206669193
11241,0,0,152.19917498598792
11242,0,0,151.99371832332244
11243,1,1,154.55785132903387
11244,0,0,152.19917498598792
11245,0,0,153.41820783479352
11246,1,1,154.55785132903387
11247,1,1,154.61307809784435
11248,1,1,154.61307809784435
11249,1,1,154.61307809784435
11250,1,1,154.61307809784435
11251,1,1,154.61307809784435
11252,0,0,153.62209960417164
11253,0,0,153.62209960417164
11254,1,1,154.61307809784435
11255,1,1,154.61307809784435
11256,0,0,151.99371832332244
11257,1,1,154.61485937450394
11258,0,0,152.07085326592747
11259,0,0,152.27630992859295
11260,1,1,154.5596510373076
11261,1,1,154.61307809784435
11262,1,1,154.6131495198605
11263,0,0,152.27630992859295
11264,1,1,154.55963260569342
11265,1,1,154.61307809784435
11266,0,0,152.17310130034068
11267,1,1,154.55799451538715
11268,1,1,154.61307809784435
11269,0,1,154.12985655062062
11270,1,1,154.55785132903387
11271,0,0,154.04520070652066
11272,0,0,152.19917498598792
11273,1,1,154.61307809784435
11274,0,0,151.99371832332244
11275,1,1,154.55785132903387
11276,0,0,152.19917498598792
11277,1,1,154.61307809784435
11278,1,1,154.61307809784435
11279,0,0,151.99371832332244
11280,1,1,154.61307809784435
11281,0,0,151.99371832332244
11282,0,0,153.62583469768512
11283,0,0,151.99371832332244
11284,1,1,154.55785132903387
11285,1,1,154.61307809784435
11286,1,1,154.61307809784435
11287,0,0,151.99371832332244
11288,0,0,153.86173195036716
11289,1,1,154.55963260569342
11290,1,1,154.55785132903387
11291,0,0,151.99371832332244
11292,0,0,152.47631555679024
11293,0,0,151.99371832332244
11294,0,0,152.19917498598792
11295,1,1,154.61307809784435
11296,1,1,154.61485937450394
11297,0,0,151.99371832332244
11298,0,0,152.19917498598792
11299,1,1,154.55963260569342
11300,1,1,154.61307809784435
11301,0,0,153.8499473570519
11302,1,1,154.61485937450394
11303,1,0,153.8188325983484
11304,1,1,154.61307809784435
11305,1,1,154.55785132903387
11306,0,0,153.8168271229978
11307,1,1,154.61485937450394
11308,0,0,151.99371832332244
11309,0,0,153.4183308101802
11310,0,0,153.61126740871836
11311,0,0,152.19917498598792
11312,1,1,154.61485937450394
11313,0,0,151.99371832332244
11314,1,1,154.55785132903387
11315,1,1,154.61307809784435
11316,1,1,154.61307809784435
11317,1,1,154.61485937450394
11318,1,1,154.55785132903387
11319,1,1,154.55963260569342
11320,1,1,154.55785132903387
11321,1,1,154.61307809784435
11322,1,1,154.55785132903387
11323,1,1,154.61484001459857
11324,1,1,154.55785132903387
11325,1,1,154.55785132903387
11326,1,1,154.61307809784435
11327,0,0,152.19917498598792
11328,0,0,153.89753905830338
11329,1,1,154.55785132903387
11330,0,0,151.99371832332244
11331,0,0,153.41664294150618
11332,1,1,154.61307809784435
11333,0,0,151.99371832332244
11334,0,0,152.07085326592747
11335,1,1,154.55963260569342
11336,1,1,154.55785132903387
11337,0,0,153.41840485826037
11338,1,1,154.61307809784435
11339,0,0,153.41664294150618
11340,1,0,153.62209960417164
11341,0,0,151.99548024007666
11342,1,1,154.61485937450394
11343,1,1,154.55785132903387
11344,1,1,154.55963260569342
11345,1,1,154.55785132903387
11346,0,1,154.0666319114692
11347,1,1,154.55785132903387
11348,0,0,153.41840206669193
11349,0,0,152.27630992859295
11350,1,1,154.61307809784435
11351,1,1,154.61491369504998
11352,1,1,154.55785132903387
11353,0,0,153.62397056895708
11354,1,1,154.61307809784435
11355,1,1,154.55785132903387
11356,1,1,154.61485937450394
11357,1,1,154.55785132903387
11358,1,1,154.61307809784435
11359,1,1,154.55963260569342
11360,1,1,154.5596510373076
11361,1,1,154.55785132903387
11362,0,0,153.62386152092583
11363,0,0,153.65617223608777
11364,0,0,153.41818220654977
11365,1,1,154.61307809784435
11366,0,0,151.99371832332244
11367,1,1,154.55963260569342
11368,1,1,154.61485937450394
11369,0,0,152.94020203635264
11370,1,1,154.61307809784435
11371,1,1,154.61307809784435
11372,0,0,152.19917498598792
11373,1,1,154.61485937450394
11374,0,0,152.27630992859295
11375,0,0,153.6239345417397
11376,0,0,153.73496568801156
11377,0,0,154.00672340841746
11378,1,1,154.61307809784435
11379,1,1,154.55785132903387
11380,0,0,151.99371832332244
11381,1,1,154.5596867405247
11382,0,0,152.19917498598792
11383,1,1,154.55963260569342
11384,1,1,154.55785132903387
11385,1,1,154.61307809784435
11386,1,1,154.61484001459857
11387,0,0,151.99371832332244
11388,1,1,154.61307809784435
11389,0,0,151.99371832332244
11390,1,1,154.55785132903387
11391,1,1,154.61307809784435
11392,1,1,154.61307809784435
11393,1,1,154.61307809784435
11394,0,0,153.62386152092583
11395,1,1,154.55785132903387
11396,1,1,154.61307809784435
11397,0,0,151.99371832332244
11398,1,1,154.55785132903387
11399,0,0,153.84380766397152
11400,1,1,154.55785132903387
11401,1,1,154.61307809784435
11402,1,1,154.61307809784435
11403,1,1,154.55785132903387
11404,1,1,154.61485937450394
11405,0,0,153.62378747284566
11406,1,1,154.61485937450394
11407,1,1,154.55963260569342
11408,0,0,152.19917498598792
11409,0,0,153.41840485826037
11410,1,1,154.61307809784435
11411,1,1,154.61307809784435
11412,1,1,154.61307809784435
11413,1,1,154.55785132903387
11414,0,0,154.0318708733267
11415,0,1,159.20059422023937
11416,0,0,152.19917498598792
11417,0,0,151.99371832332244
11418,0,0,152.19917498598792
11419,0,0,153.41664294150618
11420,0,0,153.7897553319299
11421,0,0,153.4183308101802
11422,1,1,154.61307809784435
11423,0,1,157.77752478328307
11424,1,1,154.61307809784435
11425,1,1,154.55963260569342
11426,1,1,154.61307809784435
11427,1,1,154.6148967486772
11428,1,1,154.61307809784435
11429,1,1,154.61307809784435
11430,1,1,154.55961324578806
11431,0,0,152.19917498598792
11432,1,1,154.61307809784435
11433,1,1,154.5596699798667
11434,1,1,154.55963260569342
11435,0,0,152.19917498598792
11436,1,1,154.61307809784435
11437,1,1,154.55785132903387
11438,1,1,154.61307809784435
11439,0,0,153.62389931244536
11440,1,1,154.61307809784435
11441,1,1,154.55963260569342
11442,1,1,154.61307809784435
11443,1,1,154.55785132903387
11444,1,1,154.55785132903387
11445,1,1,154.55785132903387
11446,1,1,154.61307809784435
11447,0,0,152.19917498598792
11448,0,0,153.99098664843618
11449,0,0,153.70991650913808
11450,1,1,154.61307809784435
11451,1,1,154.55785132903387
11452,0,0,152.19917498598792
11453,1,1,154.5595391977079
11454,0,0,154.0542896526251
11455,0,0,153.4183308101802
11456,0,0,152.19917498598792
11457,0,1,154.06744367136315
11458,1,1,154.61307809784435
11459,1,1,154.61485937450394
11460,1,1,154.5596510373076
11461,1,1,154.55785132903387
11462,1,1,154.55785132903387
11463,1,1,154.55963260569342
11464,1,1,154.61307809784435
11465,1,1,154.55785132903387
11466,1,1,154.61491369504998
11467,1,1,154.55785132903387
11468,1,1,154.61307809784435
11469,0,0,152.19917498598792
11470,1,1,154.55963260569342
11471,1,1,154.55785132903387
11472,1,1,154.61476596651838
11473,0,0,151.99371832332244
11474,1,1,154.61307809784435
11475,1,1,154.55785132903387
11476,1,1,154.61307809784435
11477,1,1,154.61307809784435
11478,0,0,153.84504726668538
11479,1,1,154.61485937450394
11480,1,1,154.55963260569342
11481,0,0,152.19917498598792
11482,0,0,152.19917498598792
11483,0,0,154.05162823578684
11484,0,0,153.4615506132042
11485,1,1,154.55785132903387
11486,0,0,153.41842421816574
11487,1,1,154.61307809784435
11488,1,1,154.61307809784435
11489,1,1,154.55785132903387
11490,0,0,151.99373597860912
11491,1,1,154.61485937450394
11492,0,0,153.41842421816574
11493,1,1,154.55785132903387
11494,0,0,152.07085326592747
11495,0,0,151.99371832332244
11496,1,1,154.61307809784435
11497,1,1,154.61485937450394
11498,1,1,154.55785132903387
11499,0,0,152.11399767566712
11500,0,0,151.99371832332244
11501,0,0,151.99371832332244
11502,0,0,152.12262258959143
11503,0,0,151.99371832332244
11504,0,0,153.91281217566714
11505,1,1,154.61307809784435
11506,0,0,152.07085326592747
11507,0,0,152.11399767566712
11508,0,0,153.62390068205832
11509,1,1,154.61307809784435
11510,0,1,157.775821852125
11511,1,1,154.55785132903387
11512,1,1,154.55785132903387
11513,1,1,154.55785132903387
11514,0,0,152.19917498598792
11515,1,1,154.6148967486772
11516,0,0,151.99371832332244
11517,1,1,154.6148967486772
11518,0,0,152.27630992859295
11519,1,1,154.55963260569342
11520,0,0,153.62389931244536
11521,1,1,154.61485937450394
11522,0,0,153.83840306296574
11523,1,1,154.55785132903387
11524,1,1,154.55963260569342
11525,0,0,152.19917498598792
11526,0,0,153.41840485826037
11527,0,0,152.19917498598792
11528,0,0,153.41664294150618
11529,0,0,153.41820783479352
11530,1,1,154.55785132903387
11531,1,1,154.61487780611807
11532,1,1,154.55785132903387
11533,0,1,154.0784467047465
11534,1,1,154.55785132903387
11535,1,1,154.61485937450394
11536,0,0,153.7072072239612
11537,0,0,153.84380766397152
11538,1,1,154.61485937450394
11539,1,1,154.61307809784435
11540,0,0,152.07085326592747
11541,0,0,152.19917498598792
11542,1,1,154.55785132903387
11543,0,0,151.99371832332244
11544,0,0,153.83840305441353
11545,1,1,154.61307809784435
11546,0,0,153.5812817618373
11547,1,1,154.55785132903387
11548,1,1,154.61307809784435
11549,1,1,154.61307809784435
11550,1,1,154.55785132903387
11551,0,0,152.07085326592747
11552,1,1,154.55785132903387
11553,0,0,153.4183308101802
11554,1,1,154.55785132903387
11555,0,0,152.27630992859295
11556,0,0,151.9937356534915
11557,1,1,154.61307809784435
11558,1,1,154.61322291661693
11559,1,1,154.61485937450394
11560,1,1,154.61487780611807
11561,1,1,154.55963260569342
11562,0,0,153.91495455070705
11563,0,0,153.86383556794962
11564,1,1,154.55963260569342
11565,0,0,153.62209960417164
11566,0,0,153.8498617771857
11567,1,1,154.61491369504998
11568,0,0,153.42005636159502
11569,1,1,154.5596510373076
11570,0,0,151.99371832332244
11571,1,1,154.61485937450394
11572,1,1,154.61487780611807
11573,1,1,154.55785132903387
11574,1,1,154.55961324578806
11575,1,1,154.55785132903387
11576,0,0,151.99371832332244
11577,1,1,154.61307809784435
11578,0,0,153.83841460426413
11579,1,1,154.55785132903387
11580,0,0,153.8383999839887
11581,0,0,151.99371832332244
11582,1,1,154.61307809784435
11583,0,0,152.07085326592747
11584,0,0,151.99371832332244
11585,1,1,154.55785132903387
11586,1,1,154.55963260569342
11587,1,1,154.55785132903387
11588,1,1,154.5596510373076
11589,1,1,154.55785132903387
11590,1,1,154.55963260569342
11591,1,1,154.55963260569342
11592,1,1,154.55785132903387
11593,1,1,154.5595391977079
11594,1,1,154.61307809784435
11595,1,1,154.55792275105
11596,1,1,154.61485937450394
11597,0,0,152.07085326592747
11598,0,0,153.91547337908884
11599,1,1,154.55785132903387
11600,1,1,154.55785132903387
11601,1,1,154.61307809784435
11602,1,0,153.8188325983484
11603,1,1,154.61307809784435
11604,0,0,151.99373579098926
11605,1,1,154.61307809784435
11606,1,1,154.61485937450394
11607,0,0,153.41664294150618
11608,0,1,157.7757237053964
11609,1,0,153.8188325983484
11610,0,1,154.0644937752982
11611,0,0,153.41840206669193
11612,0,0,151.99371832332244
11613,0,0,153.6221025886198
11614,1,1,154.55785132903387
11615,1,1,154.61485937450394
11616,0,0,151.99371832332244
11617,1,1,154.61307809784435
11618,1,1,154.61491369504998
11619,1,1,154.61307809784435
11620,1,1,154.61307809784435
11621,0,0,153.41664294150618
11622,1,1,154.55785132903387
11623,0,0,151.99371832332244
11624,0,1,154.0692751946818
11625,0,0,153.6561750804164
11626,0,1,159.20051945386993
11627,0,0,153.6112704882639
11628,0,0,151.99371832332244
11629,0,0,152.19917498598792
11630,1,1,154.55785132903387
11631,0,0,154.02158335523504
11632,0,0,153.84233979288175
11633,0,0,152.19917498598792
11634,1,1,154.55785132903387
11635,0,0,153.6252450663043
11636,0,0,153.8383999839887
11637,0,0,152.19917498598792
11638,0,1,154.6143525951916
11639,1,1,154.61307809784435
11640,1,1,154.55963260569342
11641,0,0,152.19917498598792
11642,0,0,153.41842421816574
11643,1,1,154.55785132903387
11644,0,0,151.99371832332244
11645,1,1,154.55785132903387
11646,1,1,154.55785132903387
11647,0,0,152.07085326592747
11648,1,1,154.61307809784435
11649,1,1,154.61307809784435
11650,0,0,151.99371832332244
11651,1,1,154.61307809784435
11652,1,1,154.6149135093352
11653,1,1,154.61485937450394
11654,1,1,154.55785132903387
11655,1,1,154.55785132903387
11656,1,1,154.55785132903387
11657,1,1,154.55785132903387
11658,1,1,154.5596510373076
11659,1,1,154.61307809784435
11660,1,1,154.55785132903387
11661,1,1,154.61307809784435
11662,0,0,153.61327572839764
11663,0,0,152.19917498598792
11664,1,1,154.55785132903387
11665,0,0,153.41664294150618
11666,0,0,153.41664294150618
11667,0,0,151.99371832332244
11668,1,1,154.55963260569342
11669,1,1,154.55785132903387
11670,0,0,154.05429046210148
11671,1,1,154.55785132903387
11672,1,1,154.55785132903387
11673,1,1,154.55785132903387
11674,1,1,154.61307809784435
11675,1,1,154.55963260569342
11676,1,1,154.55785132903387
11677,1,1,154.55785132903387
11678,1,1,154.55785132903387
11679,0,0,153.62390068205832
11680,1,1,154.55963260569342
11681,1,1,154.55785132903387
11682,1,1,154.61307809784435
11683,0,0,151.99371832332244
11684,1,1,154.61307809784435
11685,1,1,154.55785132903387
11686,1,1,154.55785132903387
11687,1,1,154.61307809784435
11688,0,0,153.41664294150618
11689,0,0,151.99371832332244
11690,0,0,153.66676032345168
11691,1,1,154.61485937450394
11692,1,1,154.61307809784435
11693,1,1,154.55785132903387
11694,0,1,154.06922154691586
11695,1,1,154.61484001459857
11696,1,1,154.61307809784435
11697,1,1,154.61307809784435
11698,1,1,154.55785132903387
11699,0,0,153.41846949427045
11700,1,1,154.55785132903387
11701,1,0,153.6120012310504
11702,0,0,153.41820783479352
11703,1,1,154.55785132903387
11704,1,1,154.61307809784435
11705,1,1,154.55785132903387
11706,0,0,153.84110926916557
11707,1,1,154.61487917573103
11708,0,0,153.81682427866915
11709,0,0,153.41867529344054
11710,1,1,154.61476596651838
11711,1,1,154.61307809784435
11712,1,1,154.55785132903387
